,time,low,high,open,close,volume
0,18:05:00,8521.68,8552.08,8552.08,8536.47,128.0822784
1,18:10:00,8512.0,8546.76,8529.04,8545.2,68.41769207
2,18:15:00,8527.92,8547.97,8547.97,8527.92,35.85896124
3,18:20:00,8505.55,8527.93,8527.93,8506.88,72.19039079
4,18:25:00,8506.88,8516.15,8506.88,8515.19,34.65072836
5,18:30:00,8511.35,8533.42,8515.0,8521.34,27.96488918
6,18:35:00,8510.06,8528.6,8520.51,8518.66,39.13284016
7,18:40:00,8520.35,8532.52,8526.84,8532.52,29.94407301
8,18:45:00,8532.51,8554.0,8532.52,8554.0,40.24535162
9,18:50:00,8548.01,8569.98,8555.12,8558.11,52.62453126
10,18:55:00,8551.51,8580.0,8558.21,8580.0,85.98123658
11,19:00:00,8556.67,8579.99,8579.99,8557.0,76.20606982
12,19:05:00,8551.28,8565.5,8556.5,8558.75,31.85054404
13,19:10:00,8552.0,8559.34,8558.6,8558.29,41.2931973
14,19:15:00,8550.0,8570.67,8558.29,8566.44,60.65566209
15,19:20:00,8563.01,8567.0,8566.44,8566.24,20.40073348
16,19:25:00,8551.7,8566.78,8566.78,8553.85,31.29365547
17,19:30:00,8530.0,8553.86,8553.83,8530.0,65.09868838
18,19:35:00,8530.0,8552.37,8530.01,8544.87,38.74455756
19,19:40:00,8524.5,8548.29,8544.63,8548.28,35.32011228
20,19:45:00,8538.3,8554.27,8548.28,8554.24,24.64825386
21,19:50:00,8550.68,8558.8,8554.24,8550.69,16.31306983
22,19:55:00,8545.18,8555.0,8550.69,8550.96,16.00165918
23,20:00:00,8530.09,8557.39,8550.96,8534.95,46.9856532
24,20:05:00,8530.57,8545.92,8534.93,8537.39,20.14610647
25,20:10:00,8518.05,8537.8,8537.77,8520.45,23.69743435
26,20:15:00,8514.48,8545.35,8520.42,8542.38,31.12288832
27,20:20:00,8518.42,8540.22,8540.22,8532.17,38.3436659
28,20:25:00,8508.15,8532.17,8532.17,8515.85,42.44654824
29,20:30:00,8511.25,8523.98,8515.79,8521.29,33.38193734
30,20:35:00,8515.83,8536.13,8519.63,8530.43,14.93189763
31,20:40:00,8527.62,8537.53,8530.38,8529.96,20.44549625
32,20:45:00,8525.01,8536.94,8530.0,8525.05,15.78026498
33,20:50:00,8524.99,8531.15,8525.04,8531.08,14.51654883
34,20:55:00,8531.06,8543.61,8531.08,8543.58,12.11898536
35,21:00:00,8537.74,8550.0,8543.57,8550.0,23.38403457
36,21:05:00,8545.91,8556.18,8549.99,8555.64,48.67762749
37,21:10:00,8548.53,8560.84,8555.63,8549.39,15.42221614
38,21:15:00,8535.0,8556.84,8549.39,8547.63,32.56353764
39,21:20:00,8535.0,8547.65,8546.8,8535.0,15.22370613
40,21:25:00,8527.98,8537.0,8535.01,8530.05,18.010429100000003
41,21:30:00,8529.72,8547.61,8529.84,8544.01,16.54521997
42,21:35:00,8534.13,8544.01,8544.01,8535.2,8.53640288
43,21:40:00,8535.19,8549.72,8535.19,8547.57,15.24798617
44,21:45:00,8540.44,8547.58,8547.57,8541.96,38.05193613
45,21:50:00,8541.92,8550.18,8541.96,8550.03,9.21424374
46,21:55:00,8541.59,8550.16,8550.01,8543.94,8.05787246
47,22:00:00,8528.42,8543.95,8543.95,8528.43,23.04670916
48,22:05:00,8528.42,8535.0,8528.43,8533.94,9.6358531
49,22:10:00,8533.0,8547.33,8533.95,8536.17,7.36440651
50,22:15:00,8523.4,8536.17,8536.17,8523.41,22.47167504
51,22:20:00,8521.75,8530.85,8523.4,8530.81,18.08771171
52,22:25:00,8524.14,8530.85,8530.81,8525.13,9.13516862
53,22:30:00,8525.12,8528.41,8525.13,8525.12,24.26919272
54,22:35:00,8525.12,8530.39,8525.13,8530.39,19.16245498
55,22:40:00,8530.38,8544.11,8530.38,8544.11,9.4662537
56,22:45:00,8544.1,8555.0,8544.1,8545.19,29.10192865
57,22:50:00,8545.18,8549.99,8545.19,8549.99,11.29346023
58,22:55:00,8545.45,8549.99,8549.99,8545.46,9.38085804
59,23:00:00,8516.0,8545.46,8545.46,8521.36,67.38188335
