,time,low,high,open,close,volume,date
120,20:05:00,9252.1,9268.34,9260.81,9254.8,16.67107536,02_01_2020
121,20:10:00,9254.8,9267.99,9254.8,9263.34,10.65284434,02_01_2020
122,20:15:00,9263.03,9275.0,9263.33,9272.72,61.26774172,02_01_2020
123,20:20:00,9270.63,9274.99,9272.72,9273.5,15.9228582,02_01_2020
124,20:25:00,9270.21,9274.54,9273.49,9270.22,8.40149218,02_01_2020
125,20:30:00,9260.72,9270.22,9270.22,9263.11,10.59000183,02_01_2020
126,20:35:00,9250.0,9266.23,9263.1,9250.0,27.31035729,02_01_2020
127,20:40:00,9240.48,9251.9,9250.01,9241.74,18.74711659,02_01_2020
128,20:45:00,9241.73,9256.44,9241.73,9251.21,5.86805384,02_01_2020
129,20:50:00,9250.01,9255.16,9250.15,9254.71,5.83517727,02_01_2020
130,20:55:00,9254.7,9257.77,9254.71,9256.25,8.89040959,02_01_2020
131,21:00:00,9245.0,9255.9,9254.73,9248.56,21.14339878,02_01_2020
132,21:05:00,9140.0,9248.06,9248.06,9201.96,771.51433704,02_01_2020
133,21:10:00,9168.14,9206.8,9204.0,9200.52,136.17819203,02_01_2020
134,21:15:00,9202.14,9236.69,9202.14,9226.89,22.42620471,02_01_2020
135,21:20:00,9223.8,9235.71,9225.23,9229.7,25.29204957,02_01_2020
136,21:25:00,9229.51,9242.34,9231.79,9239.64,12.85969292,02_01_2020
137,21:30:00,9242.33,9296.0,9242.34,9288.95,319.40517981,02_01_2020
138,21:35:00,9286.1,9309.24,9288.94,9295.77,60.29153938,02_01_2020
139,21:40:00,9293.0,9318.37,9296.98,9293.59,33.02066355,02_01_2020
140,21:45:00,9289.17,9310.43,9293.59,9305.07,15.10950606,02_01_2020
141,21:50:00,9305.0,9322.33,9305.1,9305.01,31.90005849,02_01_2020
142,21:55:00,9305.01,9317.15,9305.01,9312.98,8.87694921,02_01_2020
143,22:00:00,9300.02,9326.77,9312.97,9305.42,32.57148423,02_01_2020
144,22:05:00,9296.75,9307.45,9305.42,9301.82,18.87132721,02_01_2020
145,22:10:00,9288.77,9301.82,9301.82,9288.8,11.33772647,02_01_2020
146,22:15:00,9279.24,9299.0,9288.82,9299.0,35.30727017,02_01_2020
147,22:20:00,9288.69,9317.33,9299.0,9292.9,28.2810834,02_01_2020
148,22:25:00,9290.32,9295.93,9291.19,9290.92,8.4027382,02_01_2020
149,22:30:00,9287.14,9299.39,9290.0,9298.36,16.78814857,02_01_2020
150,22:35:00,9295.0,9298.4,9298.36,9295.01,10.28576119,02_01_2020
151,22:40:00,9291.45,9298.87,9295.01,9295.01,7.09136518,02_01_2020
152,22:45:00,9295.0,9311.29,9295.0,9306.11,4.74957581,02_01_2020
153,22:50:00,9302.42,9307.14,9306.11,9304.13,4.734040599999998,02_01_2020
154,22:55:00,9295.01,9302.61,9302.61,9300.14,6.4826674,02_01_2020
155,23:00:00,9284.16,9301.59,9300.14,9285.54,13.44902461,02_01_2020
156,23:05:00,9277.77,9288.2,9285.53,9288.19,8.78082336,02_01_2020
157,23:10:00,9281.02,9289.25,9288.19,9282.16,7.34497864,02_01_2020
158,23:15:00,9282.16,9294.83,9282.16,9293.45,2.27664693,02_01_2020
159,23:20:00,9289.43,9296.45,9292.99,9296.1,6.6290549,02_01_2020
160,23:25:00,9296.52,9318.22,9296.52,9309.95,16.59810292,02_01_2020
161,23:30:00,9309.95,9329.06,9309.95,9329.06,7.43961283,02_01_2020
162,23:35:00,9330.83,9350.0,9330.83,9341.03,46.45886907,02_01_2020
163,23:40:00,9341.03,9365.0,9341.03,9364.99,20.73283458,02_01_2020
164,23:45:00,9343.54,9369.0,9365.0,9364.01,33.12137771,02_01_2020
165,23:50:00,9357.42,9369.0,9363.03,9357.43,17.40043262,02_01_2020
166,23:55:00,9348.02,9357.43,9357.43,9351.3,12.34665201,02_01_2020
167,00:00:00,9387.91,9401.09,9387.91,9401.09,18.30572212,02_01_2020
168,00:05:00,9401.08,9426.67,9401.09,9422.09,17.38958711,02_01_2020
169,00:10:00,9421.28,9435.0,9421.28,9431.84,30.82641017,02_01_2020
170,00:15:00,9421.49,9435.0,9432.26,9434.82,18.91906171,02_01_2020
171,00:20:00,9422.03,9434.99,9433.29,9427.8,4.32898512,02_01_2020
172,00:25:00,9425.01,9431.7,9427.8,9428.59,3.0150714,02_01_2020
173,00:30:00,9427.01,9435.0,9428.59,9434.99,14.99110062,02_01_2020
174,00:35:00,9430.37,9444.51,9435.0,9437.19,21.95926429,02_01_2020
175,00:40:00,9423.53,9437.21,9435.53,9423.53,10.36471021,02_01_2020
176,00:45:00,9420.06,9429.0,9424.96,9422.91,1.82693203,02_01_2020
177,00:50:00,9413.19,9432.15,9422.87,9416.69,12.5603527,02_01_2020
178,00:55:00,9411.36,9419.91,9417.36,9417.01,11.72635301,02_01_2020
179,01:00:00,9408.8,9419.06,9417.0,9408.8,10.56497459,02_01_2020
180,01:05:00,9402.59,9409.87,9408.79,9402.61,3.66937031,02_01_2020
181,01:10:00,9400.92,9411.8,9402.6,9405.91,15.50169158,02_01_2020
182,01:15:00,9405.91,9410.0,9405.92,9409.99,2.35754008,02_01_2020
183,01:20:00,9398.19,9410.0,9408.54,9398.2,3.32142108,02_01_2020
184,01:25:00,9387.91,9398.2,9398.19,9391.93,8.61382067,02_01_2020
185,01:30:00,9377.95,9392.42,9389.95,9382.96,16.10117277,02_01_2020
186,01:35:00,9371.1,9384.14,9382.96,9378.45,21.10405475,02_01_2020
187,01:40:00,9371.81,9378.99,9377.55,9378.97,8.806246,02_01_2020
188,01:45:00,9378.0,9384.96,9378.97,9384.42,8.20309466,02_01_2020
189,01:50:00,9378.0,9393.53,9384.42,9386.89,5.93985807,02_01_2020
190,01:55:00,9374.27,9387.73,9385.03,9375.02,4.4720729000000015,02_01_2020
191,02:00:00,9355.0,9383.85,9375.02,9365.18,18.40575679,02_01_2020
192,02:05:00,9358.5,9370.0,9364.27,9365.18,4.23975233,02_01_2020
193,02:10:00,9353.21,9366.03,9365.18,9358.01,15.31002784,02_01_2020
194,02:15:00,9349.46,9363.71,9358.01,9359.94,17.94590772,02_01_2020
195,02:20:00,9356.37,9366.43,9359.94,9356.37,3.65271469,02_01_2020
196,02:25:00,9356.36,9370.0,9356.36,9370.0,2.41575431,02_01_2020
197,02:30:00,9369.99,9378.89,9369.99,9375.93,2.15786238,02_01_2020
198,02:35:00,9365.34,9375.93,9375.92,9366.61,1.23046663,02_01_2020
199,02:40:00,9366.61,9374.16,9366.61,9373.98,0.96478588,02_01_2020
200,02:45:00,9373.13,9380.57,9373.38,9379.03,6.13826717,02_01_2020
201,02:50:00,9379.02,9383.65,9379.03,9383.27,1.1641877,02_01_2020
202,02:55:00,9383.26,9383.27,9383.26,9383.27,0.93098546,02_01_2020
203,03:00:00,9383.26,9395.71,9383.27,9391.83,4.83273355,02_01_2020
204,03:05:00,9387.92,9395.24,9391.84,9395.24,1.79956319,02_01_2020
205,03:10:00,9387.14,9397.74,9395.24,9387.69,20.3545903,02_01_2020
206,03:15:00,9367.17,9386.46,9382.57,9367.17,15.23541431,02_01_2020
207,03:20:00,9356.42,9372.15,9369.74,9369.68,7.89335976,02_01_2020
208,03:25:00,9362.48,9373.96,9367.4,9365.39,5.55133875,02_01_2020
209,03:30:00,9359.62,9373.44,9365.38,9368.55,4.15547342,02_01_2020
210,03:35:00,9356.32,9367.53,9367.53,9356.32,0.76917257,02_01_2020
211,03:40:00,9356.31,9359.0,9359.0,9358.88,11.8178845,02_01_2020
212,03:45:00,9358.87,9379.59,9358.88,9377.39,5.2337181,02_01_2020
213,03:50:00,9369.11,9377.4,9377.39,9369.95,2.71243056,02_01_2020
214,03:55:00,9368.08,9369.12,9369.11,9369.11,1.5528356,02_01_2020
215,04:00:00,9368.08,9374.22,9369.11,9368.08,5.70073963,02_01_2020
216,04:05:00,9352.03,9368.07,9368.07,9354.62,9.75345956,02_01_2020
217,04:10:00,9345.9,9357.9,9354.08,9349.45,5.26990434,02_01_2020
218,04:15:00,9335.04,9347.43,9345.91,9346.16,13.8977027,02_01_2020
219,04:20:00,9339.87,9355.68,9349.96,9345.63,19.68853105,02_01_2020
220,04:25:00,9321.1,9349.45,9348.06,9326.74,25.334825,02_01_2020
221,04:30:00,9325.13,9341.46,9325.49,9332.18,12.43327577,02_01_2020
222,04:35:00,9327.29,9336.6,9331.94,9336.6,18.54184889,02_01_2020
223,04:40:00,9327.34,9339.04,9336.59,9332.87,21.13154735,02_01_2020
224,04:45:00,9317.06,9333.67,9329.55,9317.06,7.48132499,02_01_2020
225,04:50:00,9318.57,9333.04,9318.57,9326.79,16.51976244,02_01_2020
226,04:55:00,9324.68,9341.95,9326.79,9340.64,8.68243391,02_01_2020
227,05:00:00,9341.25,9353.64,9341.26,9351.04,4.49673321,02_01_2020
228,05:05:00,9330.0,9350.31,9350.3,9330.0,20.1625069,02_01_2020
229,05:10:00,9325.81,9337.36,9330.01,9331.26,22.07412087,02_01_2020
230,05:15:00,9328.63,9336.99,9331.25,9332.75,3.34030379,02_01_2020
231,05:20:00,9324.67,9336.21,9332.75,9329.58,3.17231165,02_01_2020
232,05:25:00,9326.36,9336.44,9328.87,9326.81,1.92914158,02_01_2020
233,05:30:00,9305.01,9326.81,9326.81,9307.9,15.97205056,02_01_2020
234,05:35:00,9300.0,9316.06,9311.7,9314.26,12.66718478,02_01_2020
235,05:40:00,9314.43,9323.65,9315.03,9322.69,10.94380778,02_01_2020
236,05:45:00,9288.0,9324.77,9324.77,9303.84,66.85798422,02_01_2020
237,05:50:00,9292.0,9307.31,9303.19,9293.66,19.36013317,02_01_2020
238,05:55:00,9285.01,9299.68,9295.4,9295.75,21.28267874,02_01_2020
239,06:00:00,9290.45,9320.12,9295.01,9318.85,12.77542159,02_01_2020
240,06:05:00,9311.86,9335.84,9318.86,9335.84,27.15307616,02_01_2020
241,06:10:00,9328.3,9342.39,9335.19,9329.42,9.08798962,02_01_2020
242,06:15:00,9329.41,9338.99,9329.42,9338.97,17.16558046,02_01_2020
243,06:20:00,9338.96,9367.27,9338.99,9349.92,46.44070373,02_01_2020
244,06:25:00,9340.05,9349.92,9349.91,9342.35,13.0936569,02_01_2020
245,06:30:00,9337.0,9344.94,9341.38,9338.11,11.1358223,02_01_2020
246,06:35:00,9337.39,9340.0,9338.1,9339.03,4.53224772,02_01_2020
247,06:40:00,9333.46,9339.04,9339.03,9338.39,12.5038705,02_01_2020
248,06:45:00,9334.55,9345.29,9339.04,9345.29,4.20337174,02_01_2020
249,06:50:00,9343.57,9353.79,9345.29,9343.9,7.29014032,02_01_2020
250,06:55:00,9335.63,9344.93,9343.1,9337.43,5.59522933,02_01_2020
251,07:00:00,9304.47,9337.45,9337.45,9317.18,47.35292692,02_01_2020
252,07:05:00,9302.61,9322.72,9317.08,9305.72,18.32490829,02_01_2020
253,07:10:00,9295.15,9306.24,9306.2,9297.41,22.23140772,02_01_2020
254,07:15:00,9290.45,9318.63,9297.41,9317.01,13.3530824,02_01_2020
255,07:20:00,9312.74,9322.82,9317.0,9312.75,15.60172335,02_01_2020
256,07:25:00,9306.62,9321.21,9312.75,9307.16,9.40840387,02_01_2020
257,07:30:00,9301.14,9308.32,9307.16,9307.35,19.1503887,02_01_2020
258,07:35:00,9292.24,9307.4,9307.38,9302.05,68.66592089,02_01_2020
259,07:40:00,9294.59,9305.28,9302.06,9305.27,18.59527233,02_01_2020
260,07:45:00,9305.28,9336.5,9305.28,9335.93,39.75915738,02_01_2020
261,07:50:00,9330.56,9338.73,9335.94,9337.77,16.92316089,02_01_2020
262,07:55:00,9327.62,9338.73,9338.37,9336.98,10.98443258,02_01_2020
263,08:00:00,9325.0,9336.99,9336.99,9325.01,4.1321564,02_01_2020
264,08:05:00,9316.12,9328.61,9325.0,9316.47,38.08529136,02_01_2020
265,08:10:00,9317.14,9345.78,9319.95,9345.78,16.77172733,02_01_2020
266,08:15:00,9343.62,9355.09,9345.77,9347.19,14.19430474,02_01_2020
267,08:20:00,9344.03,9350.09,9347.18,9345.29,9.46725934,02_01_2020
268,08:25:00,9345.14,9349.88,9345.28,9345.84,8.54413008,02_01_2020
269,08:30:00,9345.09,9359.98,9345.84,9355.03,5.99666977,02_01_2020
270,08:35:00,9350.29,9363.38,9355.04,9358.04,14.91921436,02_01_2020
271,08:40:00,9345.47,9358.04,9358.04,9347.02,4.96894203,02_01_2020
272,08:45:00,9341.73,9347.82,9347.01,9346.01,10.90934471,02_01_2020
273,08:50:00,9324.08,9346.02,9346.02,9329.98,19.41678755,02_01_2020
274,08:55:00,9320.01,9342.43,9328.3,9322.73,110.24210076,02_01_2020
275,09:00:00,9315.72,9338.4,9322.73,9337.3,20.35731151,02_01_2020
276,09:05:00,9329.69,9338.4,9337.3,9332.23,12.03329068,02_01_2020
277,09:10:00,9325.67,9332.23,9332.22,9327.85,12.27920037,02_01_2020
278,09:15:00,9323.29,9328.88,9327.85,9328.87,9.69052017,02_01_2020
279,09:20:00,9322.0,9332.23,9328.87,9332.23,14.12538928,02_01_2020
280,09:25:00,9332.1,9344.5,9332.22,9340.62,9.47019343,02_01_2020
281,09:30:00,9340.62,9385.0,9340.62,9381.23,58.99417428,02_01_2020
282,09:35:00,9365.5,9383.0,9381.22,9376.78,43.93695572,02_01_2020
283,09:40:00,9361.19,9376.78,9376.78,9365.72,29.45581461,02_01_2020
284,09:45:00,9365.2,9383.95,9365.3,9377.79,29.09410342,02_01_2020
285,09:50:00,9375.24,9389.82,9377.57,9381.24,26.09649733,02_01_2020
286,09:55:00,9381.24,9390.37,9381.24,9386.89,25.29831277,02_01_2020
287,10:00:00,9368.38,9391.68,9386.89,9374.12,10.28866648,02_01_2020
288,10:05:00,9368.25,9375.01,9375.01,9371.48,7.2376371,02_01_2020
289,10:10:00,9371.47,9388.05,9371.47,9388.05,14.20536038,02_01_2020
290,10:15:00,9374.34,9388.29,9388.05,9384.75,11.12167952,02_01_2020
291,10:20:00,9383.72,9400.0,9384.74,9399.97,29.36285881,02_01_2020
292,10:25:00,9392.55,9409.06,9399.97,9405.0,31.55025238,02_01_2020
293,10:30:00,9397.11,9405.0,9405.0,9399.03,10.44699566,02_01_2020
294,10:35:00,9375.59,9400.0,9398.31,9387.35,21.98054981,02_01_2020
295,10:40:00,9376.99,9389.03,9387.34,9377.11,9.59987635,02_01_2020
296,10:45:00,9376.61,9380.77,9377.11,9378.77,5.58906603,02_01_2020
297,10:50:00,9372.19,9378.47,9376.87,9376.02,8.22456725,02_01_2020
298,10:55:00,9371.11,9377.91,9376.02,9371.11,5.09114146,02_01_2020
299,11:00:00,9371.11,9385.32,9371.44,9383.79,16.69149001,02_01_2020
300,11:05:00,9383.01,9390.72,9383.79,9387.31,7.80071782,02_01_2020
301,11:10:00,9384.24,9392.12,9387.3,9385.88,13.47478815,02_01_2020
302,11:15:00,9373.8,9388.58,9385.37,9380.12,20.06008839,02_01_2020
303,11:20:00,9374.93,9383.27,9378.22,9382.65,7.15884424,02_01_2020
304,11:25:00,9379.78,9386.09,9382.65,9383.27,13.11487364,02_01_2020
305,11:30:00,9377.88,9383.27,9383.27,9380.95,5.39351501,02_01_2020
306,11:35:00,9375.55,9380.96,9380.21,9377.34,5.20541696,02_01_2020
307,11:40:00,9356.02,9377.34,9377.34,9356.02,45.51871371,02_01_2020
308,11:45:00,9347.46,9368.26,9356.01,9364.1,18.81809365,02_01_2020
309,11:50:00,9362.18,9364.23,9364.11,9362.18,5.48955666,02_01_2020
310,11:55:00,9360.94,9379.83,9360.94,9379.83,12.63685478,02_01_2020
311,12:00:00,9375.14,9379.57,9378.24,9375.15,6.52148944,02_01_2020
312,12:05:00,9370.07,9377.79,9375.15,9371.08,7.39020229,02_01_2020
313,12:10:00,9368.01,9375.0,9370.55,9374.43,6.03114348,02_01_2020
314,12:15:00,9366.41,9375.0,9371.88,9369.7,7.69900632,02_01_2020
315,12:20:00,9357.96,9369.91,9369.7,9357.97,5.48567751,02_01_2020
316,12:25:00,9343.12,9357.96,9357.96,9350.0,11.845042800000002,02_01_2020
317,12:30:00,9349.99,9357.1,9349.99,9357.04,14.75650754,02_01_2020
318,12:35:00,9354.24,9361.69,9357.04,9361.16,6.3733645,02_01_2020
319,12:40:00,9357.61,9364.24,9359.44,9360.75,7.19909431,02_01_2020
320,12:45:00,9358.09,9361.16,9360.74,9358.33,8.10536375,02_01_2020
321,12:50:00,9341.57,9361.84,9358.33,9346.42,18.82830002,02_01_2020
322,12:55:00,9340.94,9346.43,9346.43,9345.36,18.22013108,02_01_2020
323,13:00:00,9340.71,9348.66,9345.35,9347.09,13.31026241,02_01_2020
324,13:05:00,9341.26,9347.09,9347.09,9345.85,10.16536507,02_01_2020
325,13:10:00,9345.84,9351.39,9345.84,9351.39,12.17767419,02_01_2020
326,13:15:00,9350.94,9357.27,9351.39,9354.0,21.26702682,02_01_2020
327,13:20:00,9351.22,9361.35,9354.51,9361.34,41.31190234,02_01_2020
328,13:25:00,9361.34,9372.24,9361.34,9368.72,16.06719447,02_01_2020
329,13:30:00,9360.65,9368.73,9368.73,9365.22,6.7140338,02_01_2020
330,13:35:00,9365.23,9374.79,9365.23,9372.25,15.98689191,02_01_2020
331,13:40:00,9363.24,9372.58,9372.25,9363.24,6.54242117,02_01_2020
332,13:45:00,9363.38,9368.53,9364.91,9367.35,11.70537869,02_01_2020
333,13:50:00,9365.0,9370.16,9367.36,9365.72,28.26962637,02_01_2020
334,13:55:00,9365.0,9370.03,9365.0,9366.7,4.81684227,02_01_2020
335,14:00:00,9360.04,9367.93,9366.76,9360.04,14.52903419,02_01_2020
336,14:05:00,9358.89,9364.22,9361.52,9362.18,5.97293798,02_01_2020
337,14:10:00,9361.42,9365.93,9363.31,9362.87,5.99859671,02_01_2020
338,14:15:00,9360.71,9365.0,9364.82,9363.51,8.10056258,02_01_2020
339,14:20:00,9360.65,9365.99,9363.83,9360.66,9.75089282,02_01_2020
